dcateCd,mcateCd,mcateNm,scateCd,scateNm,dcateNm,lcateCd,lcateNm,avgOrderInterval,moreThan1,moreThan2
231020101,231020000,꽃/이벤트용품,231020100,꽃배달,꽃배달 서비스,231000000,가구/홈/데코,25.205645161290324,1590,283
4103555,2100104,욕실목욕용품,3100634,욕실/목욕 소품,미끄럼방지 매트,1100019,주방/욕실/생활용품,11.008547008547009,2423,377
4104644,2100150,패션 잡화/소품,3100830,스카프/머플러/숄,니트 머플러/목도리,1100023,패션 신발/잡화,10.631578947368421,835,99
4101208,2100032,음향기기,3100226,이어폰/헤드폰 액세서리,이외 이어폰 액세서리,1100006,디지털/휴대폰/카메라,10.407692307692308,3655,1029
4100027,2100000,과자/베이커리/떡,3100004,초콜릿/사탕/껌,초콜릿바,1100000,가공식품,8.956521739130435,431,34
4103746,2100110,테이블웨어/식기,3100661,테이블소품,식탁보/테이블매트,1100019,주방/욕실/생활용품,11.466666666666667,996,112
4104399,2100139,컴퓨터 주변기기/용품,3100785,케이블/젠더,이외 데이터/전원 케이블,1100022,컴퓨터/태블릿,11.923076923076923,713,56
4105082,2100167,트렌드-기초케어/팩,3100898,트렌드-에센스/오일,에센스,1100027,화장품,7.4,330,34
4103715,2100109,쿡웨어,3100655,주전자,스텐/양은 주전자,1100019,주방/욕실/생활용품,5.578947368421052,909,45
4102606,2100079,가공육/양념육류,3100479,축산가공육,족발/편육/수육,1100014,신선식품,29.84,359,36
4103523,2100103,시즌주방용품,3100630,보온/보냉용품,보온 도시락/죽통,1100019,주방/욕실/생활용품,8.882352941176471,1827,92
4100009,2100000,과자/베이커리/떡,3100001,떡/한과,떡케이크/답례떡/세트,1100000,가공식품,6.642857142857143,275,37
4101204,2100032,음향기기,3100225,이어폰/헤드폰,일반 헤드폰,1100006,디지털/휴대폰/카메라,24.0,675,26
4101978,2100062,남성 의류,3100373,남성 청바지/데님 팬츠,일자 바지,1100011,브랜드 의류,6.0,41,8
4103346,2100097,자동차/오토바이용품,3100602,차량용 시트/쿠션,쿨링/망사 시트,1100018,자동차/공구,6.125,205,16
233060109,233060000,생활/이미용가전,233060100,생활/이미용가전,스팀/침구청소기,233000000,디지털/가전,19.147058823529413,2557,117
4100134,2100006,가구/DIY/시공,3100022,가구DIY 부자재/용품,가구 손잡이/부품,1100001,가구/침구/인테리어,6.666666666666667,190,21
4104224,2100131,네트워크/보안,3100744,네트워크 주변기기,이외 네트워크 주변기기,1100022,컴퓨터/태블릿,18.923076923076923,702,32
4104423,2100141,프린터/복합기,3100790,3D/라벨 프린터,3D 프린터,1100022,컴퓨터/태블릿,27.2,88,36
4101281,2100033,카메라/렌즈/액세서리,3100240,카메라 용품/액세서리,카메라 리모컨,1100006,디지털/휴대폰/카메라,8.333333333333334,401,6
4105106,2100169,트렌드-색조화장품,3100901,트렌드-립/치크/컨투어링,립스틱/립펜슬,1100027,화장품,29.142857142857142,348,49
4102494,2100077,캠핑/낚시,3100460,캠핑 난방용품,휴대용 전기난로,1100013,스포츠/레저용품,2.5,152,4
4101834,2100057,여성화,3100349,여성 하이힐,이외 여성 하이힐,1100010,브랜드 신발/잡화,3.0,32,5
4101501,2100042,바디로션/핸드/풋,3100284,핸드/풋케어,핸드케어/손팩,1100008,바디/헤어,8.5,122,5
4100998,2100025,국내도서,3100194,역사/자연/과학,동식물/환경학,1100005,도서/교육/음반,4.5,38,4
4105670,2100121,문구/사무용품,3100705,칠판보드/게시판,이외 칠판보드/게시판,1100020,취미/문구/놀이,3.0,21,4
4103407,2100098,타이어/부품/정비,3100613,차량용 배터리,이외 차량용 배터리,1100018,자동차/공구,3.0,13,1
4105426,2100180,중고 국내도서,3100979,종교/역학,불교/불경,1100005,도서/교육/음반,8.0,20,6
232060301,232060000,일반도서,232060300,경영,경영 기타,232000000,도서/교육,7.0,26,1
4101519,2100043,바디케어/워시/제모,3100289,청결제,여성 청결 티슈,1100008,바디/헤어,8.0,26,3
241010103,241010000,기저귀/분유,241010100,기저귀,마미포코/토디앙,241000000,유아동/출산,32.26474071785365,39443,14433
239010701,239010000,스포츠 신발,239010700,샌들/슬리퍼/아쿠아슈즈,스포츠 샌들,239000000,스포츠패션,13.902792140641159,28626,3198
4102630,2100082,과일/견과,3100481,과일,사과,1100014,신선식품,24.348675034867505,4571,627
4103410,2100098,타이어/부품/정비,3100614,타이어/휠/용품,금호 타이어,1100018,자동차/공구,9.46742209631728,2699,679
231040407,231040000,애완용품,231040400,애견용품,애견 하우스/실내용품,231000000,가구/홈/데코,23.25851498637602,22485,3604
4103068,2100093,육아용품,3100554,놀이방 매트,폴더 매트,1100017,유아동/출산/완구,9.92,910,138
4104765,2100152,남성 의류,3100847,남성 패딩/다운/점퍼,패딩 조끼,1100024,패션 의류,5.0,2591,216
4104836,2100154,여성 의류,3100858,여성 원피스/점프수트,민소매/홀터넥 원피스,1100024,패션 의류,2.4444444444444446,377,25
4101257,2100033,카메라/렌즈/액세서리,3100234,미러리스 렌즈,후지/파나소닉/올림푸스,1100006,디지털/휴대폰/카메라,22.096385542168676,108,58
233090302,233090000,카메라/액세서리,233090300,액세서리,가방/케이스,233000000,디지털/가전,9.555555555555555,531,30
238040301,238040000,블랙박스/네비게이션,238040300,안전전자장치,차량용 안전전자장치,238000000,스포츠/자동차,11.666666666666666,257,30
242030212,242030000,장난감,242030200,기타 장난감,캐릭터 카드/딱지,242000000,유아동패션/완구,14.7,343,16
4102425,2100076,자전거,3100447,자전거 부품,프레임 가방,1100013,스포츠/레저용품,7.333333333333333,145,6
4100666,2100013,주방가전,3100135,식품건조기,리큅,1100002,가전,1.5555555555555556,545,25
4101668,2100049,반려동물 공용품,3100317,반려동물 의약외품,연고/눈/귀 세정제,1100009,반려동물용품,25.0,184,5
4102231,2100068,격투기/복싱,3100407,태권도/유도 용품,이외 태권도/유도 용품,1100013,스포츠/레저용품,17.6,142,8
4101145,2100028,학습/수험서,3100213,자격증/수험서,취업/편입/적성검사,1100005,도서/교육/음반,11.266666666666667,423,54
4102481,2100077,캠핑/낚시,3100457,바다/민물 낚시대,이외 낚시대,1100013,스포츠/레저용품,8.0,96,8
4100271,2100008,조명/인테리어,3100047,이외 인테리어 소품,보석함,1100001,가구/침구/인테리어,12.0,319,5
4105830,2100207,국내브랜드 잠옷/홈웨어,3101080,여성 잠옷/내의,잠옷/내의 세트,1100015,언더웨어,2.0,62,4
4103838,2100187,인형/역할놀이,3100679,역할놀이 완구,공구놀이,1100017,유아동/출산/완구,9.0,94,4
4100974,2100025,국내도서,3100191,만화,SF/과학/모험,1100005,도서/교육/음반,16.5,46,8
4101392,2100037,국내-이미용소품/네일케어,3100266,국내-메이크업/뷰티소품,메이크업 브러쉬,1100007,미용,92.0,148,1
4105101,2100168,트렌드-남성화장품,3100900,트렌드-남성화장품,남성 화장품 세트,1100027,화장품,20.5,161,3
4103384,2100098,타이어/부품/정비,3100609,엔진/오일 용품,냉각수/부동액,1100018,자동차/공구,15.0,37,3
234020105,234020000,트랜드,234020100,기초화장품,팩/마스크,234000000,뷰티,29.06232427366448,58428,8049
243010201,243010000,남성의류,243010200,스포츠 의류,스포츠 의류 기타,243000000,의류/소호,16.960459183673468,21826,2801
4100327,2100007,침구/커튼,3100056,카페트/러그,이외 카페트/러그,1100001,가구/침구/인테리어,14.423076923076923,658,64
231050103,231050000,조명/인테리어,231050100,인테리어장식,시계,231000000,가구/홈/데코,19.622436670687577,17401,1299
4103558,2100104,욕실목욕용품,3100634,욕실/목욕 소품,변기 커버/시트,1100019,주방/욕실/생활용품,7.136363636363637,1361,65
4100874,2100020,다이어트/보조식품,3100173,미용 보조식품/영양제,이외 미용 보조식품,1100004,건강식품/다이어트,39.391752577319586,2264,146
4102832,2100086,남성 언더웨어,3100507,남성 런닝,민소매 런닝,1100015,언더웨어,10.894736842105264,661,54
4101965,2100062,남성 의류,3100371,남성 셔츠/남방,민무늬/솔리드 셔츠,1100011,브랜드 의류,6.5,177,27
4102316,2100070,구기/라켓,3100423,테니스/스쿼시 용품,테니스 거트/그립,1100013,스포츠/레저용품,7.4,227,9
4102935,2100089,아동신발/잡화,3100528,유아동 장화/우비,유아동 장화,1100016,유아동 패션,5.142857142857143,228,16
233010206,233010000,건강가전,233010200,건강관리용품,치아건강,233000000,디지털/가전,30.818181818181817,321,16
238010104,238010000,골프,238010100,골프잡화,피팅용품,238000000,스포츠/자동차,29.954545454545453,572,33
233080105,233080000,주방가전,233080100,주방가전,빙수기/제빙기,233000000,디지털/가전,5.333333333333333,416,10
4101602,2100046,강아지용품,3100304,강아지 훈련/놀이용품,이외 강아지 훈련/놀이용품,1100009,반려동물용품,13.482758620689655,883,80
4101591,2100046,강아지용품,3100303,강아지 패션잡화/목줄,강아지 리본/넥타이/스카프,1100009,반려동물용품,4.5,103,10
4100190,2100006,가구/DIY/시공,3100032,야외 가구,이외 야외 가구,1100001,가구/침구/인테리어,8.727272727272727,160,20
4102839,2100087,여성 언더웨어,3100509,보정 속옷,브라 패드/실리콘 패드,1100015,언더웨어,19.25,245,17
4100350,2100007,침구/커튼,3100060,홈DIY/수예/패브릭,패브릭/원단,1100001,가구/침구/인테리어,8.125,283,26
4103050,2100092,분유/영유아식/간식,3100549,영유아 간식/영양제,아기 영양제/비타민,1100017,유아동/출산/완구,34.355932203389834,798,75
4101957,2100062,남성 의류,3100370,남성 니트/스웨터/가디건,니트 조끼,1100011,브랜드 의류,3.0,46,2
4100497,2100010,대형가전,3100094,드럼 세탁기,이외 드럼 세탁기,1100002,가전,19.11111111111111,194,19
4100542,2100189,생활가전,3100105,다리미/보풀제거기,건식 다리미,1100002,가전,13.0,363,10
4102400,2100075,스포츠 액세서리/안전용품,3100444,유아/어린이 보호장비,이외 유아/어린이 보호장비,1100013,스포츠/레저용품,7.375,192,10
4101398,2100037,국내-이미용소품/네일케어,3100266,국내-메이크업/뷰티소품,인조 속눈썹,1100007,미용,32.5,155,27
4103953,2100121,문구/사무용품,3100697,데스크/사무 용품,독서용품,1100020,취미/문구/놀이,7.666666666666667,249,15
4102249,2100069,골프,3100411,골프공,타이틀리스트,1100013,스포츠/레저용품,20.0,132,9
232040108,232040000,웹툰/코믹스,232040100,웹툰/코믹스,역사/액션/무협,232000000,도서/교육,46.5,29,3
4103787,2100186,블록/교육/퍼즐,3100669,블록 놀이,원목 블록,1100017,유아동/출산/완구,42.0,118,8
237060101,237060000,화장지/세제,237060100,방향/살충/화장지,롤화장지/물티슈/곽티슈,237000000,생활/주방,38.71205884230008,295377,60213
233120309,233120000,휴대폰/액세서리,233120300,휴대폰/태블릿 액세서리,휴대폰 케이블/젠더,233000000,디지털/가전,32.146090453846455,164992,26006
240010305,240010000,가공/즉석식품,240010300,조미료/소스/설탕,조미료/양념,240000000,식품/건강,35.27258284157966,42196,4683
244010802,244010000,국내브랜드,244010800,패션잡화,머플러/스카프/숄,244000000,잡화,14.556872797180391,22412,3214
231040402,231040000,애완용품,231040400,애견용품,애견 놀이/외출용품,231000000,가구/홈/데코,26.242980561555076,18236,3093
4100812,2100017,실버/의료용품,3100165,의약외품/구급함,반창고/일반밴드/습윤밴드,1100003,건강/의료용품,28.0,2886,740
4103019,2100091,기저귀,3100541,이외 기저귀,이외 브랜드,1100017,유아동/출산/완구,24.430927835051545,4201,867
4104810,2100154,여성 의류,3100855,여성 니트/스웨터/가디건,라운드 니트/스웨터,1100024,패션 의류,6.019230769230769,946,141
4102116,2100064,여성 의류,3100391,여성 캐주얼 바지/팬츠,이외 긴바지/스키니진,1100011,브랜드 의류,5.9411764705882355,370,35
4103789,2100186,블록/교육/퍼즐,3100669,블록 놀이,자석 블록,1100017,유아동/출산/완구,2.3333333333333335,296,17
4103081,2100093,육아용품,3100556,분유수유 용품,젖병,1100017,유아동/출산/완구,26.088607594936708,1803,153
4101634,2100047,고양이용품,3100309,고양이 캣타워/놀이용품,이외 캣토이,1100009,반려동물용품,31.75,186,20
244010202,244010000,국내브랜드,244010200,남성화,남성정장구두,244000000,잡화,8.88,1655,164
4103907,2100120,꽃/원예/이벤트용품,3100690,원예/화분,선인장/다육 식물,1100020,취미/문구/놀이,26.857142857142858,114,70
4104393,2100139,컴퓨터 주변기기/용품,3100784,소프트웨어,운영체제,1100022,컴퓨터/태블릿,8.347826086956522,1052,98
4102632,2100082,과일/견과,3100481,과일,오렌지,1100014,신선식품,17.2,53,10
4102698,2100084,생선/건해산물,3100490,생선,갈치,1100014,신선식품,19.0,274,58
4100720,2100013,주방가전,3100149,홈베이킹/토스터기,오븐 토스터기,1100002,가전,5.043478260869565,419,29
4103728,2100110,테이블웨어/식기,3100658,수저/양식기,양식기/커틀러리 세트,1100019,주방/욕실/생활용품,4.384615384615385,631,145
4100551,2100011,이미용가전,3100106,드라이기,한일/신일,1100002,가전,1.0,202,7
4105044,2100165,국내-색조화장품,3100890,국내-립/치크/컨투어링,치크/블러셔,1100027,화장품,20.857142857142858,514,63
4104021,2100121,문구/사무용품,3100709,학용품/준비물,가위/안전가위,1100020,취미/문구/놀이,51.0,462,28
4100604,2100189,생활가전,3100117,진공 청소기,일렉트로룩스,1100002,가전,10.333333333333334,280,16
4104709,2100152,남성 의류,3100840,남성 니트/스웨터/가디건,이외 니트/스웨터/가디건,1100024,패션 의류,6.0,136,10
4102051,2100063,여성 스포츠/아웃도어 의류,3100383,여성 스포츠/트레이닝복,스포츠 바람막이,1100011,브랜드 의류,1.5,69,5
4104000,2100121,문구/사무용품,3100706,편지지/엽서/봉투,돈봉투,1100020,취미/문구/놀이,16.5,197,9
4104480,2100144,남성화,3100803,남성 정장화/단화,샌들,1100023,패션 신발/잡화,5.0,131,7
238040403,238040000,블랙박스/네비게이션,238040400,카 AV,카오디오,238000000,스포츠/자동차,1.75,299,10
4101017,2100025,국내도서,3100196,요리/건강/스포츠 도서,베이커리,1100005,도서/교육/음반,1.5,59,9
4105770,2100203,패션잡화,3101066,신발,펌프스/힐,1100035,소호패션,8.0,13,1
4102509,2100077,캠핑/낚시,3100462,캠핑 매트/침낭/담요,해먹,1100013,스포츠/레저용품,2.0,165,12
4101210,2100032,음향기기,3100227,프리미엄 스피커,JBL,1100006,디지털/휴대폰/카메라,2.0,13,1
231060503,231060000,침구/커튼,231060500,홈패션/수예용품,패브릭커버,231000000,가구/홈/데코,20.072222222222223,55239,5439
4103525,2100103,시즌주방용품,3100630,보온/보냉용품,보온/보냉병,1100019,주방/욕실/생활용품,10.16161616161616,5595,510
231010204,231010000,가구/DIY,231010200,거실가구,수납장,231000000,가구/홈/데코,18.19657258064516,19263,1738
