,time
133923,11.0
133924,12.0
133925,1.0
133926,4.0
133927,12.0
133931,64.0
133932,1.0
133934,12.0
133937,13.0
133938,2.0
133939,11.0
133940,9.0
133941,4.0
133943,67.0
133944,123.0
133946,14.0
133947,4.0
133948,57.0
133949,36.0
133950,39.0
133951,31.0
133953,111.0
133954,71.0
133956,20.0
133957,43.0
133958,29.0
133959,27.0
133960,28.0
133961,33.0
133964,16.0
133965,31.0
133966,21.0
133967,27.0
133968,53.0
133969,22.0
133970,21.0
133972,113.0
133973,7.0
133976,56.0
133977,124.0
133979,48.0
133980,26.0
133981,11.0
133982,32.0
133983,31.0
133986,5.0
133987,19.0
133988,31.0
133989,28.0
133990,79.0
133992,96.0
133993,19.0
133994,9.0
133997,30.0
133998,20.0
134000,46.0
134001,25.0
134002,25.0
134003,26.0
134004,24.0
134005,21.0
134006,18.0
134012,57.0
134013,31.0
134014,38.0
134015,33.0
134017,64.0
134018,44.0
134020,33.0
134021,27.0
134022,31.0
134023,81.0
134025,31.0
134026,46.0
134027,32.0
134028,40.0
134031,18.0
134034,8.0
134035,27.0
134036,14.0
134037,18.0
134038,20.0
134039,12.0
134040,17.0
134041,49.0
134044,26.0
134045,35.0
134046,8.0
134047,17.0
134048,13.0
134050,36.0
134051,45.0
134052,80.0
134054,5.0
134055,49.0
134056,84.0
134057,49.0
134060,22.0
134061,23.0
134062,17.0
134063,15.0
134064,8.0
134065,29.0
134066,17.0
134067,29.0
134068,25.0
134073,126.0
134074,33.0
134078,21.0
134079,9.0
134080,16.0
134081,19.0
134082,44.0
134083,26.0
134084,26.0
134085,11.0
134088,101.0
134089,19.0
134091,68.0
134092,20.0
134093,34.0
134094,57.0
134096,25.0
134097,43.0
134098,19.0
134099,28.0
134100,31.0
134101,45.0
134104,47.0
134106,69.0
134107,41.0
134110,19.0
134111,15.0
134112,59.0
134113,4.0
134114,48.0
134118,8.0
134119,22.0
134120,6.0
134122,81.0
134124,50.0
134125,39.0
134126,20.0
134127,21.0
134131,53.0
134132,34.0
134133,49.0
134135,37.0
134136,49.0
134137,15.0
134138,61.0
134139,24.0
134141,32.0
134142,18.0
134143,14.0
134144,21.0
134145,22.0
134146,22.0
134147,21.0
134148,34.0
134150,54.0
134151,43.0
134153,56.0
134154,35.0
134156,4.0
134157,31.0
134158,25.0
134159,29.0
134160,29.0
134161,1.0
134162,73.0
134164,118.0
134166,38.0
134168,77.0
134169,28.0
134171,39.0
134172,141.0
134174,139.0
134176,144.0
134180,64.0
134181,38.0
134184,74.0
134185,33.0
134186,12.0
134187,54.0
134189,33.0
134191,101.0
134196,3.0
134197,9.0
134198,27.0
134199,24.0
134200,18.0
134201,3.0
134202,11.0
134204,12.0
134205,6.0
134207,5.0
134208,3.0
134209,20.0
134211,19.0
134212,23.0
134214,161.0
134217,29.0
134218,18.0
134219,19.0
134221,29.0
134222,29.0
134224,35.0
134225,76.0
134226,7.0
134228,79.0
134229,1.0
134230,51.0
134232,98.0
134233,18.0
134234,49.0
134235,21.0
134237,24.0
134238,77.0
134239,83.0
134241,89.0
134243,76.0
134245,51.0
134249,10.0
134250,41.0
134252,43.0
134253,39.0
134256,8.0
134257,27.0
134258,89.0
134261,41.0
134262,14.0
134264,13.0
134265,30.0
134266,42.0
134267,35.0
134268,73.0
134270,97.0
134271,56.0
134274,121.0
134276,49.0
134277,30.0
134278,41.0
134279,61.0
134281,25.0
134282,37.0
134284,16.0
134285,31.0
134286,92.0
134288,33.0
134291,21.0
134292,104.0
134294,25.0
134295,15.0
134296,21.0
134297,29.0
134298,29.0
134299,12.0
134301,14.0
134302,21.0
134303,31.0
134304,21.0
134305,16.0
134306,12.0
134307,18.0
134308,14.0
134309,18.0
134310,2.0
134311,21.0
134313,72.0
134315,22.0
134317,20.0
134319,29.0
134322,22.0
134323,39.0
134324,51.0
134327,158.0
134329,7.0
134330,51.0
134331,13.0
134332,16.0
134333,35.0
134334,13.0
134335,22.0
134336,15.0
134337,7.0
134340,33.0
134341,64.0
134342,23.0
134343,33.0
134344,25.0
134347,60.0
134348,36.0
134349,82.0
134351,23.0
134354,40.0
134355,128.0
134357,24.0
134358,42.0
134359,16.0
134360,14.0
134362,23.0
134363,45.0
134365,4.0
134367,51.0
134368,23.0
134369,12.0
134370,31.0
134371,29.0
134372,22.0
134374,22.0
134375,24.0
134376,21.0
134377,22.0
134378,20.0
134379,18.0
134380,23.0
134381,16.0
134382,19.0
134384,16.0
134387,58.0
134389,46.0
134391,16.0
134392,49.0
134395,102.0
134397,12.0
134398,7.0
134400,19.0
134404,32.0
134405,1.0
134406,17.0
134407,55.0
134408,14.0
134409,10.0
134412,5.0
134413,48.0
134414,74.0
134416,21.0
134417,28.0
134418,29.0
134419,64.0
134422,48.0
134423,43.0
134424,37.0
134428,107.0
134430,32.0
134431,43.0
134434,65.0
134435,59.0
134436,39.0
134438,21.0
134439,34.0
134440,32.0
134443,98.0
134444,57.0
134446,104.0
134447,19.0
134450,114.0
134451,36.0
134452,29.0
134455,22.0
134456,33.0
134457,119.0
134459,22.0
134461,31.0
134462,9.0
134463,4.0
134464,8.0
134465,12.0
134466,2.0
134467,7.0
134469,4.0
134470,6.0
134471,8.0
134472,8.0
134474,33.0
134475,1.0
134476,27.0
134479,24.0
134480,73.0
134481,6.0
134482,28.0
134483,16.0
134484,5.0
134485,16.0
134486,6.0
134488,152.0
134491,33.0
134492,44.0
134493,73.0
134494,38.0
134496,21.0
134497,51.0
134498,35.0
134500,25.0
134503,20.0
134504,39.0
134505,25.0
134506,16.0
134508,28.0
134509,16.0
134510,23.0
134511,9.0
134513,31.0
134514,27.0
134515,17.0
134517,8.0
134518,6.0
134519,34.0
134520,61.0
134522,69.0
134525,31.0
134526,18.0
134527,82.0
134528,31.0
134530,11.0
134531,27.0
134532,22.0
134534,11.0
134535,51.0
134536,72.0
134537,26.0
134538,4.0
134540,23.0
134545,32.0
134546,41.0
134547,6.0
134549,8.0
134550,3.0
134551,71.0
134552,88.0
134554,43.0
134555,27.0
134556,84.0
134559,55.0
134560,95.0
134564,45.0
134565,42.0
134566,28.0
134568,97.0
134569,45.0
134570,19.0
134571,27.0
134573,34.0
134574,41.0
134575,44.0
134576,24.0
134577,10.0
134581,18.0
134582,17.0
134583,11.0
134584,21.0
134585,30.0
134586,11.0
134587,17.0
134588,18.0
134589,11.0
134590,11.0
134591,16.0
134592,7.0
134595,16.0
134596,1.0
134597,24.0
134599,55.0
134604,40.0
134605,76.0
134607,60.0
134610,10.0
134612,32.0
134613,11.0
134614,32.0
134615,20.0
134616,23.0
134617,29.0
134619,23.0
134620,18.0
134621,17.0
134622,52.0
134623,47.0
134625,58.0
134627,65.0
134628,23.0
134629,37.0
134631,176.0
134633,25.0
134634,159.0
134637,97.0
134640,11.0
134641,179.0
134643,32.0
134644,52.0
134645,39.0
134646,25.0
134647,36.0
134650,12.0
134651,33.0
134652,36.0
134654,5.0
134656,76.0
134657,52.0
134661,44.0
134662,29.0
134664,38.0
134665,25.0
134668,74.0
134671,190.0
134673,41.0
134674,56.0
134675,63.0
134677,180.0
134678,11.0
134681,51.0
134683,4.0
134684,28.0
134685,6.0
134686,8.0
134687,25.0
134688,19.0
134689,20.0
134690,17.0
134691,6.0
134692,21.0
134693,17.0
134696,33.0
134697,59.0
134698,17.0
134699,44.0
134700,28.0
134704,36.0
134705,29.0
134706,3.0
134707,70.0
134709,3.0
134710,9.0
134711,1.0
134712,4.0
134713,130.0
134715,52.0
134716,24.0
134717,2.0
134718,42.0
134720,21.0
134721,13.0
134722,1.0
134723,9.0
134724,20.0
134726,54.0
134727,37.0
134728,29.0
134731,25.0
134732,51.0
134733,8.0
134734,33.0
134735,40.0
134739,90.0
134740,62.0
134742,41.0
134745,20.0
134746,28.0
134747,41.0
134749,47.0
134751,14.0
134754,40.0
134755,21.0
134756,59.0
134757,24.0
134759,169.0
134761,146.0
134764,61.0
134765,58.0
134766,49.0
134768,34.0
134769,97.0
134770,13.0
134771,16.0
134772,27.0
134775,15.0
134776,17.0
134777,38.0
134778,74.0
134779,27.0
134782,73.0
134783,37.0
134784,30.0
134785,20.0
134786,14.0
134790,139.0
134792,34.0
134793,26.0
134794,43.0
134795,15.0
134796,45.0
134798,27.0
134799,29.0
134800,38.0
134801,30.0
134803,21.0
134806,32.0
134807,106.0
134809,117.0
134810,9.0
134811,26.0
134812,22.0
134813,12.0
134815,100.0
134816,49.0
134817,11.0
134822,14.0
134823,33.0
134824,25.0
134825,24.0
134826,70.0
134828,10.0
134829,4.0
134830,17.0
134831,3.0
134832,23.0
134833,62.0
134834,14.0
134835,39.0
134837,121.0
134838,19.0
134839,49.0
134841,29.0
134842,24.0
134843,36.0
134844,53.0
134846,13.0
134847,51.0
134848,36.0
134849,27.0
134851,42.0
134852,19.0
134854,3.0
134855,59.0
134856,70.0
134857,46.0
134858,1.0
134859,14.0
134861,46.0
134862,11.0
134863,49.0
134864,22.0
134865,9.0
134866,23.0
134867,28.0
134869,11.0
134870,68.0
134871,20.0
134872,31.0
134873,48.0
134876,53.0
134877,36.0
134880,18.0
134881,4.0
134882,28.0
134883,24.0
134885,37.0
134886,59.0
134890,33.0
134892,45.0
134893,68.0
134894,48.0
134896,41.0
134897,40.0
134898,110.0
134900,12.0
134901,35.0
134902,42.0
134903,4.0
134904,21.0
134905,23.0
134906,11.0
134907,34.0
134909,36.0
134910,17.0
134911,23.0
134912,24.0
134914,18.0
134915,23.0
134917,77.0
134918,43.0
134919,37.0
134921,8.0
134922,15.0
134923,1.0
134924,35.0
134925,4.0
134926,26.0
134928,151.0
134929,13.0
134930,26.0
134933,26.0
134934,139.0
134936,29.0
134937,3.0
134938,17.0
134939,9.0
134940,16.0
134941,11.0
134942,12.0
134943,9.0
134945,25.0
134946,35.0
134948,20.0
134949,12.0
134950,94.0
134952,58.0
134953,38.0
134955,56.0
134956,40.0
134958,23.0
134959,30.0
134962,12.0
134963,143.0
134964,9.0
134965,2.0
134968,60.0
134969,1.0
134970,127.0
134972,39.0
134975,14.0
134976,44.0
134977,17.0
134978,13.0
134979,40.0
134980,2.0
134981,19.0
134982,34.0
134985,38.0
134986,156.0
134990,41.0
134992,15.0
134993,17.0
134995,25.0
134996,61.0
134997,28.0
134998,8.0
134999,24.0
135000,12.0
135001,26.0
135003,25.0
135004,119.0
135005,1.0
135006,24.0
135007,19.0
135009,91.0
135013,115.0
135015,74.0
135018,42.0
135021,129.0
135024,6.0
135025,41.0
135027,49.0
135028,20.0
135029,11.0
135031,21.0
135032,13.0
135033,12.0
135034,12.0
135040,28.0
135041,81.0
135042,7.0
135043,13.0
135044,16.0
135045,4.0
135046,29.0
135048,2.0
135049,38.0
135050,114.0
135053,16.0
135054,51.0
135056,25.0
135057,17.0
135058,20.0
135059,25.0
135062,87.0
135063,65.0
135066,158.0
135069,25.0
135070,20.0
135071,59.0
135073,31.0
135074,33.0
135075,46.0
135076,11.0
135077,43.0
135079,50.0
135081,102.0
135083,126.0
135086,20.0
135087,39.0
135088,19.0
135089,14.0
135090,31.0
135091,36.0
135092,20.0
135094,70.0
135095,57.0
135096,23.0
135097,4.0
135100,154.0
135105,33.0
135106,27.0
135107,6.0
135108,20.0
135109,21.0
135110,9.0
135111,2.0
135112,3.0
135113,12.0
135114,19.0
135115,12.0
135116,14.0
135119,25.0
135120,9.0
135121,45.0
135122,17.0
135124,24.0
135125,19.0
135126,23.0
135127,37.0
135128,15.0
135129,25.0
135130,20.0
135133,27.0
135134,24.0
135135,27.0
135136,30.0
135138,18.0
135139,16.0
135140,22.0
135141,18.0
135142,39.0
135143,53.0
135145,3.0
135146,48.0
135147,55.0
135148,31.0
135149,19.0
135151,82.0
135152,44.0
135154,135.0
135155,32.0
135156,5.0
135159,97.0
135162,38.0
135164,24.0
135165,50.0
135166,29.0
135168,18.0
135169,18.0
135170,24.0
135171,13.0
135172,9.0
135173,18.0
135175,77.0
135176,42.0
135177,37.0
135178,35.0
135181,34.0
135183,31.0
135185,100.0
135186,11.0
135187,22.0
135190,15.0
135191,16.0
135193,6.0
135194,12.0
135195,55.0
135196,73.0
135199,32.0
135200,15.0
135201,6.0
135202,37.0
135203,30.0
135204,40.0
135206,15.0
135207,24.0
135209,120.0
135211,19.0
135212,13.0
135213,29.0
135214,26.0
135215,28.0
135216,71.0
135219,20.0
135220,25.0
135221,13.0
135222,23.0
135223,21.0
135224,13.0
135225,2.0
135226,42.0
135227,27.0
135229,34.0
135230,7.0
135232,91.0
135235,29.0
135236,27.0
135237,33.0
135238,27.0
135239,33.0
135240,32.0
135242,37.0
135243,46.0
135245,38.0
135246,33.0
135247,64.0
135249,11.0
135250,112.0
135252,33.0
135253,3.0
135255,30.0
135257,44.0
135258,33.0
135260,18.0
135261,15.0
135262,17.0
135263,27.0
135267,25.0
135268,86.0
135269,17.0
135270,24.0
135271,38.0
135273,49.0
135275,119.0
135276,61.0
135279,20.0
135280,108.0
135285,68.0
135286,92.0
135289,83.0
135292,89.0
135293,43.0
135294,37.0
135296,22.0
135297,11.0
135298,30.0
135299,56.0
135300,8.0
135301,65.0
135305,20.0
135307,67.0
135308,24.0
135309,15.0
135310,28.0
135311,14.0
135312,12.0
135313,19.0
135315,126.0
135317,12.0
135319,53.0
135320,114.0
135322,77.0
135327,25.0
135328,15.0
135329,24.0
135330,15.0
135331,39.0
135334,35.0
135335,22.0
135338,16.0
135339,24.0
135340,18.0
135341,22.0
135342,16.0
135343,18.0
135344,30.0
135345,20.0
135346,15.0
135348,34.0
135349,111.0
135351,50.0
135352,86.0
135354,24.0
135355,15.0
135358,137.0
135360,53.0
135361,30.0
135362,31.0
135364,40.0
135366,36.0
135367,32.0
135368,28.0
135369,30.0
135370,60.0
135372,13.0
135373,32.0
135375,74.0
135376,38.0
135377,25.0
135379,39.0
135380,31.0
135381,30.0
135384,51.0
135385,38.0
135387,25.0
135391,12.0
135392,28.0
135393,21.0
135394,11.0
135395,12.0
135396,15.0
135397,18.0
135400,183.0
135402,165.0
135405,21.0
135406,4.0
135407,12.0
135408,23.0
135409,32.0
135411,80.0
135413,24.0
135414,133.0
135415,28.0
135417,88.0
135419,50.0
135420,76.0
135423,96.0
135429,167.0
135433,33.0
135434,15.0
135435,93.0
135436,9.0
135437,22.0
135440,18.0
135441,42.0
135442,21.0
135443,29.0
135444,32.0
135445,24.0
135446,20.0
135449,80.0
135450,4.0
135451,109.0
135453,82.0
135454,70.0
135456,62.0
135459,32.0
135460,39.0
135461,33.0
135462,22.0
135463,16.0
135464,35.0
135467,49.0
135468,7.0
135469,31.0
135470,8.0
135471,20.0
135472,12.0
135473,21.0
135475,40.0
135478,120.0
135482,58.0
135483,29.0
135484,22.0
135485,75.0
135489,25.0
135493,19.0
135495,192.0
135497,33.0
135498,23.0
135500,26.0
135501,27.0
135502,22.0
135504,65.0
135507,42.0
135508,32.0
135509,17.0
135510,28.0
135512,35.0
135513,42.0
135514,38.0
135515,30.0
135516,31.0
135518,7.0
135519,74.0
135520,22.0
135521,48.0
135522,18.0
135524,31.0
135525,32.0
135527,114.0
135529,16.0
135531,8.0
135533,44.0
135535,20.0
135536,14.0
135537,18.0
135539,14.0
135540,12.0
135541,18.0
135542,13.0
135543,29.0
135544,27.0
135545,21.0
135547,22.0
135548,25.0
135549,2.0
135550,13.0
135553,45.0
135555,7.0
135556,69.0
135557,35.0
135559,52.0
135560,51.0
135562,25.0
135563,51.0
135564,61.0
135565,3.0
135566,22.0
135568,10.0
135569,145.0
135571,15.0
135573,12.0
135575,78.0
135576,69.0
135578,72.0
135579,23.0
135583,145.0
135586,46.0
135588,56.0
135590,59.0
135592,98.0
135593,9.0
135595,86.0
135596,73.0
135598,77.0
135599,28.0
135600,13.0
135601,12.0
135602,17.0
135603,9.0
135604,20.0
135607,35.0
135608,16.0
135610,28.0
135611,45.0
135612,60.0
135614,40.0
135615,7.0
135616,77.0
135617,16.0
135618,35.0
135619,13.0
135623,194.0
135625,52.0
135626,78.0
135627,59.0
135631,41.0
135632,31.0
135633,60.0
135635,9.0
135636,49.0
135637,28.0
135640,182.0
135641,3.0
135643,139.0
135645,15.0
135646,8.0
135647,8.0
135648,13.0
135649,15.0
135650,17.0
135651,32.0
135652,34.0
135653,31.0
135655,10.0
135656,121.0
135657,33.0
135659,37.0
135660,24.0
135661,34.0
135662,32.0
135663,16.0
135664,29.0
135666,76.0
135668,19.0
135669,19.0
135670,21.0
135671,14.0
135672,17.0
135673,18.0
135674,13.0
135675,16.0
135676,18.0
135677,24.0
135680,117.0
135683,94.0
135684,23.0
135685,13.0
135686,26.0
135689,63.0
135690,89.0
135694,32.0
135695,149.0
135698,40.0
135699,84.0
135700,3.0
135701,18.0
135702,35.0
135707,51.0
135710,34.0
135711,17.0
135712,3.0
135714,9.0
135715,7.0
135716,14.0
135717,45.0
135719,1.0
135721,53.0
135723,12.0
135724,139.0
135726,33.0
135729,41.0
135730,38.0
135734,153.0
135736,38.0
135737,10.0
135739,27.0
135740,2.0
135741,45.0
135742,26.0
135743,39.0
135745,180.0
135749,47.0
135750,14.0
135751,22.0
135752,20.0
135753,15.0
135754,34.0
135755,17.0
135756,17.0
135758,17.0
135759,7.0
135760,21.0
135761,76.0
135762,66.0
135764,33.0
135765,18.0
135766,32.0
135769,56.0
135773,16.0
135774,92.0
135777,33.0
135778,68.0
135779,30.0
135780,25.0
135781,24.0
135783,47.0
135784,39.0
135785,25.0
135787,22.0
135788,30.0
135789,21.0
135791,100.0
135793,40.0
135794,31.0
135796,77.0
135798,3.0
135800,8.0
135801,30.0
135802,22.0
135803,11.0
135804,22.0
135806,71.0
135808,92.0
135809,32.0
135810,57.0
135812,23.0
135813,19.0
135814,24.0
135815,16.0
135816,20.0
135817,13.0
135818,13.0
135819,20.0
135820,16.0
135821,17.0
135823,34.0
135824,71.0
135826,75.0
135827,61.0
135830,14.0
135831,89.0
135832,48.0
135833,15.0
135835,25.0
135836,91.0
135837,76.0
135839,36.0
135840,39.0
135841,55.0
135842,16.0
135844,11.0
135845,22.0
135846,3.0
135848,58.0
135849,28.0
135850,49.0
135851,22.0
135852,20.0
135856,12.0
135857,45.0
135858,16.0
135859,37.0
135860,12.0
135861,22.0
135862,22.0
135866,33.0
135867,89.0
135868,55.0
135870,23.0
135871,44.0
135873,20.0
135874,13.0
135875,32.0
135876,10.0
135877,27.0
135878,14.0
135880,41.0
135881,9.0
135882,73.0
135883,32.0
135884,28.0
135886,11.0
135888,139.0
135889,54.0
135891,11.0
135892,10.0
135893,18.0
135894,9.0
135895,11.0
135896,18.0
135897,23.0
135898,21.0
135900,16.0
135901,15.0
135902,12.0
135908,31.0
135909,29.0
135910,56.0
135911,29.0
135912,9.0
135914,189.0
135916,36.0
135918,10.0
135919,26.0
135920,12.0
135921,8.0
135922,22.0
135923,46.0
135925,11.0
135926,56.0
135931,5.0
135932,15.0
135934,38.0
135935,70.0
135937,40.0
135938,5.0
135941,20.0
135942,16.0
135943,65.0
135944,66.0
135947,87.0
135950,17.0
135951,23.0
135952,36.0
135953,17.0
135954,44.0
135955,23.0
135956,13.0
135957,16.0
135960,73.0
135961,66.0
135962,50.0
135964,6.0
135965,26.0
135966,15.0
135967,11.0
135968,14.0
135969,4.0
135970,24.0
135971,13.0
135972,19.0
135973,22.0
135974,14.0
135975,16.0
135977,18.0
135978,27.0
135979,27.0
135981,23.0
135982,40.0
135983,39.0
135985,21.0
135986,28.0
135987,17.0
135988,21.0
135989,20.0
135991,17.0
135992,44.0
135993,13.0
135995,23.0
135996,18.0
135997,34.0
135998,7.0
135999,5.0
136004,46.0
136005,18.0
136007,4.0
136008,39.0
136009,11.0
136010,19.0
136012,39.0
136013,57.0
136014,42.0
136015,43.0
136017,34.0
136018,32.0
136019,6.0
136020,80.0
136021,8.0
136022,14.0
136023,8.0
136025,14.0
136026,18.0
136027,7.0
136028,13.0
136029,15.0
136030,10.0
136031,23.0
136032,8.0
136033,14.0
136034,23.0
136035,12.0
136036,17.0
136037,14.0
136039,50.0
136040,96.0
136041,4.0
136042,27.0
136043,14.0
136045,8.0
136046,26.0
136047,47.0
136048,8.0
136049,47.0
136050,13.0
136052,167.0
136056,45.0
136057,51.0
136058,21.0
136059,27.0
136063,25.0
136067,135.0
136068,58.0
136070,24.0
136071,27.0
136074,49.0
136075,37.0
136076,15.0
136077,26.0
136079,76.0
136081,19.0
136083,30.0
136084,10.0
136085,21.0
136086,37.0
136087,28.0
136088,24.0
136092,11.0
136093,98.0
136095,33.0
136098,61.0
136099,7.0
136100,22.0
136101,28.0
136103,25.0
136105,55.0
136106,8.0
136108,25.0
136109,21.0
136110,8.0
136111,16.0
136112,17.0
136113,8.0
136114,20.0
136116,8.0
136118,15.0
136119,25.0
136121,40.0
136122,63.0
136124,33.0
136125,26.0
136126,100.0
136128,18.0
136129,1.0
136131,76.0
136132,94.0
136135,15.0
136136,20.0
136138,20.0
136140,29.0
136141,14.0
136142,42.0
136143,23.0
136144,24.0
136145,29.0
136146,11.0
136148,66.0
136156,3.0
136157,72.0
136158,18.0
136161,133.0
136163,56.0
136165,63.0
136166,84.0
136168,162.0
136170,32.0
136171,25.0
136172,33.0
136173,25.0
136174,38.0
136175,26.0
136176,14.0
136179,70.0
136181,51.0
136182,27.0
136183,13.0
136184,14.0
136186,1.0
136187,11.0
136188,18.0
136189,32.0
136191,43.0
136192,33.0
136195,14.0
136196,34.0
136197,52.0
136198,37.0
136200,29.0
136201,9.0
136202,39.0
136203,24.0
136204,29.0
136205,24.0
136207,2.0
136211,13.0
136212,36.0
136219,32.0
136221,41.0
136222,17.0
136223,15.0
136224,17.0
136225,18.0
136226,14.0
136227,17.0
136228,12.0
136230,54.0
136231,44.0
136232,48.0
136233,14.0
136236,48.0
136237,36.0
136239,14.0
136240,16.0
136241,32.0
136242,22.0
136243,63.0
136244,16.0
136245,14.0
136247,11.0
136248,47.0
136249,29.0
136250,27.0
136251,77.0
136253,57.0
136254,19.0
136255,62.0
136258,52.0
136259,127.0
136261,40.0
136263,48.0
136264,13.0
136266,86.0
136268,38.0
136270,81.0
136271,43.0
136272,1.0
136274,9.0
136275,181.0
136277,39.0
136278,129.0
136280,179.0
136282,33.0
136284,62.0
136286,39.0
136288,39.0
136291,103.0
136292,13.0
136293,20.0
136295,39.0
136296,155.0
136299,9.0
136300,66.0
136301,46.0
136304,42.0
136306,182.0
136311,88.0
136312,6.0
136313,9.0
136314,6.0
136315,11.0
136316,14.0
136317,9.0
136318,30.0
136320,120.0
136322,159.0
136324,34.0
136325,97.0
136327,33.0
136329,58.0
136331,18.0
136332,23.0
136333,113.0
136335,34.0
136336,19.0
136337,21.0
136338,32.0
136340,22.0
136341,43.0
136342,55.0
136343,14.0
136346,8.0
136347,14.0
136349,117.0
136351,48.0
136353,153.0
136355,10.0
136356,13.0
136357,23.0
136358,43.0
136362,15.0
136364,35.0
136366,8.0
136367,38.0
136368,33.0
136369,10.0
136370,23.0
136371,29.0
136373,179.0
136378,27.0
136379,51.0
136380,52.0
136381,49.0
136383,32.0
136384,18.0
136385,26.0
136387,6.0
136388,23.0
136389,24.0
136390,35.0
136391,22.0
136396,15.0
136398,14.0
136399,10.0
136400,18.0
136401,43.0
136402,13.0
136403,50.0
136405,45.0
136407,44.0
136408,108.0
136409,36.0
136411,24.0
136412,113.0
136415,40.0
136417,47.0
136419,52.0
136420,37.0
136421,13.0
136422,91.0
136424,74.0
136429,26.0
136430,25.0
136431,28.0
136432,30.0
136433,42.0
136434,20.0
136436,2.0
136437,15.0
136438,29.0
136439,77.0
136440,22.0
136441,3.0
136443,44.0
136445,145.0
136447,76.0
136449,89.0
136450,41.0
136451,58.0
136453,59.0
136454,23.0
136455,23.0
136457,142.0
136460,55.0
136462,33.0
136464,66.0
136467,7.0
136468,9.0
136470,24.0
136472,9.0
136475,33.0
136476,7.0
136478,4.0
136479,18.0
136480,9.0
136481,3.0
136482,4.0
136483,9.0
136485,14.0
136486,12.0
136487,12.0
136488,5.0
136491,44.0
136492,49.0
136493,30.0
136496,39.0
136497,48.0
136498,24.0
136499,26.0
136500,13.0
136501,29.0
136506,19.0
136507,21.0
136508,2.0
136509,1.0
136510,21.0
136511,24.0
136512,18.0
136513,27.0
136514,8.0
136515,20.0
136517,34.0
136518,56.0
136519,94.0
136523,23.0
136524,29.0
136527,8.0
136528,33.0
136529,16.0
136530,19.0
136532,28.0
136534,26.0
136535,2.0
136537,55.0
136538,99.0
136540,35.0
136542,15.0
136543,20.0
136544,18.0
136546,19.0
136547,14.0
136548,20.0
136549,27.0
136550,20.0
136553,20.0
136554,33.0
