dcateCd,scateCd,mcateCd,lcateCd,moreT2TimesOrderUserCnt,totalOrderUserCnt,rcp,,,
4100483,3100091,2100010,1100002,16,230,0.069565217,,,
4100484,3100092,2100010,1100002,316,1656,0.190821256,,,
4100485,3100092,2100010,1100002,11,166,0.06626506,,,
4100486,3100092,2100010,1100002,289,1491,0.193829645,,,
4100487,3100092,2100010,1100002,208,1811,0.114853672,,,
4100488,3100092,2100010,1100002,8,130,0.061538462,,,
4100489,3100093,2100010,1100002,808,4268,0.189315839,,,
4100490,3100093,2100010,1100002,14,302,0.046357616,,,
4100491,3100093,2100010,1100002,290,1508,0.192307692,,,
4100492,3100093,2100010,1100002,277,1964,0.141038697,,,
4100493,3100093,2100010,1100002,12,291,0.041237113,,,
4100494,3100094,2100010,1100002,1563,10565,0.147941316,,,
4100495,3100094,2100010,1100002,4,85,0.047058824,,,
4100496,3100094,2100010,1100002,236,1206,0.195688226,,,
4100497,3100094,2100010,1100002,23,267,0.086142322,,,
4100498,3100095,2100010,1100002,3,111,0.027027027,,,
4100499,3100095,2100010,1100002,1,69,0.014492754,,,
4100500,3100095,2100010,1100002,16,344,0.046511628,,,
4100501,3100096,2100010,1100002,9,232,0.038793103,,,
4100502,3100096,2100010,1100002,90,832,0.108173077,,,
4100503,3100096,2100010,1100002,0,22,0,,,
4100504,3100097,2100010,1100002,1594,10728,0.148583147,,,
4100505,3100097,2100010,1100002,65,803,0.080946451,,,
4100506,3100097,2100010,1100002,580,3033,0.191229805,,,
4100507,3100097,2100010,1100002,0,25,0,,,
4100508,3100098,2100010,1100002,11,140,0.078571429,,,
4100509,3100098,2100010,1100002,8,105,0.076190476,,,
4100510,3100098,2100010,1100002,0,7,0,,,
4100512,3100099,2100010,1100002,92,464,0.198275862,,,
4100513,3100099,2100010,1100002,0,13,0,,,
4100514,3100100,2100010,1100002,1025,6864,0.149329837,,,
4100515,3100100,2100010,1100002,328,3482,0.094198736,,,
4100516,3100100,2100010,1100002,822,4661,0.176357005,,,
4100517,3100100,2100010,1100002,512,6899,0.074213654,,,
4100518,3100101,2100010,1100002,1163,9060,0.128366446,,,
4100519,3100101,2100010,1100002,502,5769,0.087016814,,,
4100520,3100101,2100010,1100002,771,5337,0.144463182,,,
4100521,3100101,2100010,1100002,69,1061,0.065032988,,,
4100522,3100102,2100010,1100002,5,112,0.044642857,,,
4100523,3100102,2100010,1100002,0,2,0,,,
4100526,3100103,2100010,1100002,17,273,0.062271062,,,
4100529,3100103,2100010,1100002,51,847,0.060212515,,,
4100530,3100103,2100010,1100002,8,196,0.040816327,,,
4100531,3100103,2100010,1100002,2,52,0.038461538,,,
4100532,3100103,2100010,1100002,31,363,0.085399449,,,
4100533,3100103,2100010,1100002,26,228,0.114035088,,,
4100534,3100104,2100011,1100002,13,285,0.045614035,,,
4100535,3100104,2100011,1100002,15,367,0.040871935,,,
4100536,3100104,2100011,1100002,0,3,0,,,
4100537,3100104,2100011,1100002,27,869,0.031070196,,,
4100538,3100104,2100011,1100002,107,2962,0.03612424,,,
4100539,3100104,2100011,1100002,246,6092,0.040380827,,,
4100540,3100104,2100011,1100002,1,72,0.013888889,,,
4100541,3100104,2100011,1100002,1,80,0.0125,,,
4100542,3100105,2100189,1100002,16,686,0.023323615,,,
4100543,3100105,2100189,1100002,70,1829,0.03827228,,,
4100544,3100105,2100189,1100002,194,6809,0.028491702,,,
4100545,3100106,2100011,1100002,91,2472,0.036812298,,,
4100546,3100106,2100011,1100002,2,71,0.028169014,,,
4100547,3100106,2100011,1100002,1,120,0.008333333,,,
4100548,3100106,2100011,1100002,110,3688,0.029826464,,,
4100549,3100106,2100011,1100002,386,7913,0.048780488,,,
4100550,3100106,2100011,1100002,15,828,0.018115942,,,
4100551,3100106,2100011,1100002,16,275,0.058181818,,,
4100552,3100107,2100189,1100002,38,691,0.054992764,,,
4100553,3100107,2100189,1100002,4,100,0.04,,,
4100554,3100107,2100189,1100002,2,35,0.057142857,,,
4100555,3100107,2100189,1100002,325,3876,0.083849329,,,
4100556,3100108,2100189,1100002,282,3221,0.08755045,,,
4100557,3100108,2100189,1100002,565,5120,0.110351563,,,
4100558,3100108,2100189,1100002,166,3192,0.052005013,,,
4100559,3100108,2100189,1100002,11,448,0.024553571,,,
4100560,3100108,2100189,1100002,779,12969,0.060066312,,,
4100561,3100108,2100189,1100002,91,1966,0.046286877,,,
4100562,3100109,2100189,1100002,8,274,0.02919708,,,
4100563,3100109,2100189,1100002,42,247,0.170040486,,,
4100564,3100109,2100189,1100002,3,66,0.045454545,,,
4100565,3100109,2100189,1100002,18,75,0.24,,,
4100566,3100109,2100189,1100002,5,83,0.060240964,,,
4100568,3100110,2100011,1100002,0,20,0,,,
4100569,3100110,2100011,1100002,21,76,0.276315789,,,
4100570,3100110,2100011,1100002,6,242,0.024793388,,,
4100572,3100111,2100189,1100002,2,8,0.25,,,
4100573,3100111,2100189,1100002,2,228,0.00877193,,,
4100574,3100111,2100189,1100002,496,5900,0.084067797,,,
4100575,3100111,2100189,1100002,37,737,0.050203528,,,
4100576,3100111,2100189,1100002,58,1197,0.04845447,,,
4100577,3100112,2100011,1100002,91,1295,0.07027027,,,
4100578,3100112,2100011,1100002,81,2187,0.037037037,,,
4100579,3100112,2100011,1100002,21,713,0.029453015,,,
4100580,3100112,2100011,1100002,19,762,0.024934383,,,
4100581,3100113,2100011,1100002,12,426,0.028169014,,,
4100582,3100113,2100011,1100002,9,502,0.017928287,,,
4100583,3100113,2100011,1100002,8,297,0.026936027,,,
4100584,3100113,2100011,1100002,52,2326,0.022355976,,,
4100585,3100114,2100189,1100002,8,182,0.043956044,,,
4100586,3100114,2100189,1100002,21,509,0.041257367,,,
4100588,3100114,2100189,1100002,27,546,0.049450549,,,
4100589,3100115,2100011,1100002,132,1020,0.129411765,,,
4100590,3100115,2100011,1100002,84,818,0.102689487,,,
4100591,3100115,2100011,1100002,26,552,0.047101449,,,
4100592,3100115,2100011,1100002,25,415,0.060240964,,,
4100593,3100116,2100189,1100002,4,162,0.024691358,,,
4100594,3100116,2100189,1100002,12,117,0.102564103,,,
4100595,3100116,2100189,1100002,14,308,0.045454545,,,
4100596,3100116,2100189,1100002,3,81,0.037037037,,,
4100597,3100116,2100189,1100002,9,358,0.025139665,,,
4100598,3100116,2100189,1100002,1,7,0.142857143,,,
4100599,3100117,2100189,1100002,283,5345,0.052946679,,,
4100600,3100117,2100189,1100002,1,28,0.035714286,,,
4100601,3100117,2100189,1100002,85,1753,0.048488306,,,
4100602,3100117,2100189,1100002,96,1188,0.080808081,,,
4100603,3100117,2100189,1100002,250,5199,0.04808617,,,
4100604,3100117,2100189,1100002,24,358,0.067039106,,,
4100605,3100117,2100189,1100002,14,377,0.037135279,,,
4100606,3100118,2100189,1100002,13,283,0.045936396,,,
4100607,3100118,2100189,1100002,7,98,0.071428571,,,
4100608,3100118,2100189,1100002,26,424,0.061320755,,,
4100609,3100119,2100011,1100002,75,1901,0.03945292,,,
4100610,3100119,2100011,1100002,29,406,0.071428571,,,
4100611,3100120,2100011,1100002,110,2790,0.039426523,,,
4100612,3100120,2100011,1100002,164,2197,0.074647246,,,
4100613,3100120,2100011,1100002,118,2638,0.044730857,,,
4100614,3100121,2100011,1100002,72,2028,0.035502959,,,
4100615,3100121,2100011,1100002,6,162,0.037037037,,,
4100616,3100121,2100011,1100002,7,306,0.022875817,,,
4100617,3100122,2100011,1100002,3,205,0.014634146,,,
4100618,3100122,2100011,1100002,11,345,0.031884058,,,
4100619,3100123,2100012,1100002,0,8,0,,,
4100620,3100123,2100012,1100002,0,1,0,,,
4100621,3100123,2100012,1100002,8,90,0.088888889,,,
4100623,3100124,2100012,1100002,20,197,0.101522843,,,
4100624,3100124,2100012,1100002,120,1386,0.086580087,,,
4100625,3100124,2100012,1100002,4,120,0.033333333,,,
4100626,3100124,2100012,1100002,57,1300,0.043846154,,,
4100627,3100124,2100012,1100002,5,122,0.040983607,,,
4100628,3100125,2100012,1100002,2,42,0.047619048,,,
4100629,3100125,2100012,1100002,3,83,0.036144578,,,
4100630,3100125,2100012,1100002,1,23,0.043478261,,,
4100631,3100125,2100012,1100002,77,2031,0.037912358,,,
4100632,3100126,2100012,1100002,0,13,0,,,
4100633,3100126,2100012,1100002,11,177,0.062146893,,,
4100634,3100126,2100012,1100002,0,10,0,,,
4100635,3100126,2100012,1100002,2,72,0.027777778,,,
4100636,3100127,2100012,1100002,1,29,0.034482759,,,
4100637,3100127,2100012,1100002,0,12,0,,,
4100638,3100127,2100012,1100002,63,1148,0.054878049,,,
4100639,3100128,2100012,1100002,103,1346,0.076523031,,,
4100640,3100128,2100012,1100002,0,3,0,,,
4100641,3100129,2100013,1100002,410,6551,0.062585865,,,
4100642,3100129,2100013,1100002,70,1165,0.060085837,,,
4100643,3100129,2100013,1100002,7,156,0.044871795,,,
4100644,3100129,2100013,1100002,9,211,0.042654028,,,
4100645,3100129,2100013,1100002,1,76,0.013157895,,,
4100647,3100130,2100013,1100002,19,707,0.026874116,,,
4100648,3100130,2100013,1100002,14,416,0.033653846,,,
4100649,3100130,2100013,1100002,5,156,0.032051282,,,
4100650,3100131,2100013,1100002,8,322,0.02484472,,,
4100651,3100131,2100013,1100002,243,6172,0.039371355,,,
4100652,3100131,2100013,1100002,5,296,0.016891892,,,
4100653,3100131,2100013,1100002,21,602,0.034883721,,,
4100654,3100131,2100013,1100002,0,1,0,,,
4100655,3100131,2100013,1100002,22,772,0.028497409,,,
4100656,3100131,2100013,1100002,56,1532,0.036553525,,,
4100657,3100132,2100013,1100002,28,390,0.071794872,,,
4100658,3100132,2100013,1100002,31,907,0.034178611,,,
4100659,3100132,2100013,1100002,6,93,0.064516129,,,
4100660,3100133,2100013,1100002,52,950,0.054736842,,,
4100661,3100133,2100013,1100002,70,1181,0.059271804,,,
4100662,3100133,2100013,1100002,7,203,0.034482759,,,
4100663,3100134,2100013,1100002,7,202,0.034653465,,,
4100664,3100134,2100013,1100002,5,120,0.041666667,,,
4100665,3100134,2100013,1100002,0,46,0,,,
4100666,3100135,2100013,1100002,33,617,0.053484603,,,
4100667,3100135,2100013,1100002,4,170,0.023529412,,,
4100668,3100135,2100013,1100002,14,488,0.028688525,,,
4100669,3100135,2100013,1100002,20,840,0.023809524,,,
4100670,3100136,2100013,1100002,2,55,0.036363636,,,
4100671,3100136,2100013,1100002,12,174,0.068965517,,,
4100672,3100136,2100013,1100002,12,387,0.031007752,,,
4100673,3100136,2100013,1100002,1,18,0.055555556,,,
4100674,3100136,2100013,1100002,43,955,0.045026178,,,
4100676,3100137,2100013,1100002,11,259,0.042471042,,,
4100677,3100137,2100013,1100002,0,1,0,,,
4100678,3100137,2100013,1100002,8,253,0.031620553,,,
4100679,3100138,2100013,1100002,2,59,0.033898305,,,
4100680,3100138,2100013,1100002,1,5,0.2,,,
4100681,3100138,2100013,1100002,6,224,0.026785714,,,
4100682,3100139,2100013,1100002,30,784,0.038265306,,,
4100683,3100139,2100013,1100002,58,1210,0.047933884,,,
4100684,3100139,2100013,1100002,20,490,0.040816327,,,
4100685,3100140,2100013,1100002,88,1619,0.05435454,,,
4100686,3100140,2100013,1100002,75,1242,0.060386473,,,
4100687,3100140,2100013,1100002,26,327,0.079510703,,,
4100688,3100140,2100013,1100002,6,194,0.030927835,,,
4100689,3100141,2100013,1100002,15,401,0.037406484,,,
4100690,3100141,2100013,1100002,16,487,0.032854209,,,
4100691,3100141,2100013,1100002,1417,20245,0.069992591,,,
4100692,3100141,2100013,1100002,2018,24079,0.083807467,,,
4100693,3100141,2100013,1100002,22,484,0.045454545,,,
4100694,3100142,2100013,1100002,16,351,0.045584046,,,
4100695,3100142,2100013,1100002,56,1143,0.048993876,,,
4100696,3100143,2100013,1100002,20,592,0.033783784,,,
4100697,3100143,2100013,1100002,1630,21471,0.075916352,,,
4100698,3100143,2100013,1100002,4,55,0.072727273,,,
4100699,3100143,2100013,1100002,29,724,0.040055249,,,
4100700,3100143,2100013,1100002,20,514,0.038910506,,,
4100701,3100144,2100013,1100002,90,2443,0.036839951,,,
4100702,3100144,2100013,1100002,276,7586,0.03638281,,,
4100703,3100144,2100013,1100002,31,687,0.045123726,,,
4100704,3100144,2100013,1100002,144,4112,0.035019455,,,
4100705,3100145,2100013,1100002,102,2483,0.04107934,,,
4100706,3100145,2100013,1100002,136,2966,0.045853001,,,
4100707,3100145,2100013,1100002,77,1629,0.047268263,,,
4100708,3100145,2100013,1100002,252,4020,0.062686567,,,
4100709,3100145,2100013,1100002,170,4685,0.036286019,,,
4100711,3100146,2100013,1100002,34,554,0.061371841,,,
4100712,3100146,2100013,1100002,18,285,0.063157895,,,
4100713,3100147,2100013,1100002,100,545,0.183486239,,,
4100714,3100147,2100013,1100002,1,65,0.015384615,,,
4100715,3100148,2100013,1100002,26,268,0.097014925,,,
4100716,3100148,2100013,1100002,81,844,0.095971564,,,
4100717,3100148,2100013,1100002,0,26,0,,,
4100718,3100149,2100013,1100002,19,499,0.038076152,,,
4100719,3100149,2100013,1100002,12,435,0.027586207,,,
4100720,3100149,2100013,1100002,46,541,0.085027726,,,
4100721,3100149,2100013,1100002,17,614,0.027687296,,,
4100722,3100149,2100013,1100002,7,181,0.038674033,,,
4100723,3100149,2100013,1100002,1,8,0.125,,,
4100724,3100149,2100013,1100002,72,2798,0.025732666,,,
4100725,3100065,2100009,1100002,2,15,0.133333333,,,
4100726,3100065,2100009,1100002,9,29,0.310344828,,,
4100727,3100150,2100013,1100002,32,466,0.068669528,,,
4100728,3100150,2100013,1100002,1,28,0.035714286,,,
4100729,3100150,2100013,1100002,0,1,0,,,
4100730,3100150,2100013,1100002,2,21,0.095238095,,,
4100731,3100151,2100014,1100003,0,3,0,,,
4100732,3100151,2100014,1100003,0,1,0,,,
4100733,3100151,2100014,1100003,2,21,0.095238095,,,
4100734,3100152,2100014,1100003,32,781,0.040973111,,,
4100735,3100152,2100014,1100003,0,10,0,,,
4100736,3100152,2100014,1100003,6,71,0.084507042,,,
4100737,3100152,2100014,1100003,0,7,0,,,
4100738,3100152,2100014,1100003,15,236,0.063559322,,,
4100739,3100152,2100014,1100003,64,966,0.066252588,,,
4100740,3100152,2100014,1100003,0,1,0,,,
4100741,3100153,2100014,1100003,11,222,0.04954955,,,
4100742,3100153,2100014,1100003,120,1794,0.066889632,,,
4100743,3100153,2100014,1100003,120,2484,0.048309179,,,
4100744,3100153,2100014,1100003,51,601,0.084858569,,,
4100745,3100153,2100014,1100003,104,942,0.110403397,,,
4100746,3100153,2100014,1100003,51,765,0.066666667,,,
4100747,3100153,2100014,1100003,102,1440,0.070833333,,,
4100748,3100154,2100015,1100003,41,638,0.064263323,,,
4100749,3100154,2100015,1100003,5,189,0.026455026,,,
4100750,3100154,2100015,1100003,75,1771,0.042348955,,,
4100751,3100154,2100015,1100003,2,42,0.047619048,,,
4100752,3100154,2100015,1100003,21,540,0.038888889,,,
4100753,3100155,2100015,1100003,73,998,0.073146293,,,
4100754,3100155,2100015,1100003,5,220,0.022727273,,,
4100755,3100155,2100015,1100003,30,888,0.033783784,,,
4100756,3100155,2100015,1100003,17,366,0.046448087,,,
4100757,3100155,2100015,1100003,26,391,0.066496164,,,
4100758,3100155,2100015,1100003,9,277,0.032490975,,,
4100759,3100156,2100015,1100003,461,2506,0.1839585,,,
4100760,3100156,2100015,1100003,834,6133,0.135985651,,,
4100761,3100157,2100015,1100003,14,273,0.051282051,,,
4100762,3100157,2100015,1100003,7,199,0.035175879,,,
4100763,3100157,2100015,1100003,90,796,0.113065327,,,
4100764,3100157,2100015,1100003,69,789,0.087452471,,,
4100765,3100157,2100015,1100003,62,569,0.108963093,,,
4100766,3100157,2100015,1100003,40,674,0.059347181,,,
4100767,3100157,2100015,1100003,3,38,0.078947368,,,
4100768,3100158,2100015,1100003,17,169,0.100591716,,,
4100769,3100158,2100015,1100003,31,356,0.087078652,,,
4100770,3100158,2100015,1100003,16,298,0.053691275,,,
4100771,3100158,2100015,1100003,190,2204,0.086206897,,,
4100772,3100158,2100015,1100003,80,1082,0.073937153,,,
4100773,3100158,2100015,1100003,8,107,0.074766355,,,
4100774,3100159,2100015,1100003,53,510,0.103921569,,,
4100775,3100159,2100015,1100003,11,129,0.085271318,,,
4100776,3100159,2100015,1100003,122,643,0.189735614,,,
4100777,3100160,2100015,1100003,3,167,0.017964072,,,
4100778,3100160,2100015,1100003,32,1253,0.025538707,,,
4100779,3100160,2100015,1100003,58,1008,0.057539683,,,
4100780,3100160,2100015,1100003,5,50,0.1,,,
4100781,3100160,2100015,1100003,7,157,0.044585987,,,
4100782,3100161,2100015,1100003,15,142,0.105633803,,,
4100783,3100161,2100015,1100003,4,177,0.02259887,,,
4100784,3100161,2100015,1100003,1684,18190,0.09257834,,,
4100785,3100161,2100015,1100003,45,1212,0.037128713,,,
4100786,3100162,2100016,1100003,187,2155,0.086774942,,,
4100787,3100162,2100016,1100003,0,30,0,,,
4100788,3100162,2100016,1100003,9,445,0.020224719,,,
4100789,3100162,2100016,1100003,346,12676,0.027295677,,,
4100790,3100162,2100016,1100003,60,2071,0.028971511,,,
4100791,3100162,2100016,1100003,16,295,0.054237288,,,
4100792,3100163,2100017,1100003,15,372,0.040322581,,,
4100793,3100163,2100017,1100003,0,5,0,,,
4100794,3100163,2100017,1100003,1,12,0.083333333,,,
4100796,3100163,2100017,1100003,13,567,0.02292769,,,
4100797,3100163,2100017,1100003,89,1198,0.074290484,,,
4100798,3100163,2100017,1100003,0,1,0,,,
4100799,3100163,2100017,1100003,6,72,0.083333333,,,
4100800,3100163,2100017,1100003,37,213,0.17370892,,,
4100801,3100164,2100017,1100003,14,247,0.056680162,,,
4100802,3100164,2100017,1100003,9,143,0.062937063,,,
4100803,3100164,2100017,1100003,16,188,0.085106383,,,
4100804,3100164,2100017,1100003,1,4,0.25,,,
4100805,3100164,2100017,1100003,3,87,0.034482759,,,
4100806,3100164,2100017,1100003,7,118,0.059322034,,,
4100807,3100164,2100017,1100003,21,282,0.074468085,,,
4100808,3100164,2100017,1100003,4,74,0.054054054,,,
4100809,3100164,2100017,1100003,2,26,0.076923077,,,
4100810,3100165,2100017,1100003,12,219,0.054794521,,,
4100811,3100165,2100017,1100003,5,48,0.104166667,,,
4100812,3100165,2100017,1100003,923,3724,0.247851772,,,
4100813,3100165,2100017,1100003,1,124,0.008064516,,,
4100814,3100165,2100017,1100003,36,928,0.038793103,,,
4100815,3100165,2100017,1100003,46,745,0.061744966,,,
4100816,3100165,2100017,1100003,292,3670,0.079564033,,,
4100817,3100165,2100017,1100003,136,1186,0.114671164,,,
4100818,3100166,2100018,1100003,282,3095,0.091114701,,,
4100819,3100166,2100018,1100003,1,106,0.009433962,,,
4100820,3100166,2100018,1100003,29,512,0.056640625,,,
4100821,3100166,2100018,1100003,97,1722,0.056329849,,,
4100822,3100166,2100018,1100003,13,512,0.025390625,,,
4100823,3100166,2100018,1100003,16,284,0.056338028,,,
4100824,3100166,2100018,1100003,14,360,0.038888889,,,
4100825,3100167,2100018,1100003,35,451,0.077605322,,,
4100826,3100167,2100018,1100003,10,154,0.064935065,,,
4100827,3100167,2100018,1100003,4,63,0.063492063,,,
4100828,3100167,2100018,1100003,0,1,0,,,
4100829,3100167,2100018,1100003,21,243,0.086419753,,,
4100830,3100167,2100018,1100003,91,630,0.144444444,,,
4100831,3100168,2100018,1100003,54,776,0.069587629,,,
4100832,3100168,2100018,1100003,1,4,0.25,,,
4100833,3100168,2100018,1100003,3,152,0.019736842,,,
4100834,3100168,2100018,1100003,34,479,0.070981211,,,
4100835,3100168,2100018,1100003,6,253,0.023715415,,,
4100836,3100168,2100018,1100003,157,2272,0.069102113,,,
4100837,3100168,2100018,1100003,182,2772,0.065656566,,,
4100838,3100168,2100018,1100003,1373,7152,0.191974273,,,
4100839,3100169,2100019,1100004,0,10,0,,,
4100840,3100169,2100019,1100004,21,202,0.103960396,,,
4100841,3100169,2100019,1100004,23,368,0.0625,,,
4100842,3100169,2100019,1100004,9,94,0.095744681,,,
4100843,3100169,2100019,1100004,14,153,0.091503268,,,
4100844,3100169,2100019,1100004,180,1492,0.120643432,,,
4100845,3100169,2100019,1100004,103,1108,0.092960289,,,
4100846,3100169,2100019,1100004,26,286,0.090909091,,,
